Business Name,Address,City,State,ZIP Code,Phone,Website,Email,LinkedIn URL,Facebook URL,Instagram URL,Twitter URL,Rating,Reviews,Category,Price Level,Place ID
American Family Dentistry - Kirby Quince,"2900 Kirby Rd #12, Memphis, TN 38119",Memphis,Tennessee,38119,(901) 756-8976,http://afdeastmemphiskirby.com/?utm_source=gbp&utm_medium=organic&utm_campaign=yext_listing,,,,,,,686,Dentist,,ChIJTcHEoc-af4gRVIDv2ib_Asw
Royal Oak Family Dental of Oklahoma City,"7101 NW 150th St Ste 100, Oklahoma City, OK 73142",Oklahoma City,Oklahoma,73142,(405) 896-7997,https://www.royaloakfamilydental.com/,info@royaloakfamilydental.com,,,,,,824,Dentist,,ChIJhy_TCRwDsocRmCvGAQq-QP4
1800 Emergency Dentist Oklahoma City 24 Hour,"621 NW 6th St, Oklahoma City, OK 73102",Oklahoma City,Oklahoma,73102,(704) 520-0361,https://1800dentist.com/emergency-dentist-oklahoma-city-ok-531/,Feedback@1800dentist.com,,,,,,30,Emergency dental service,,ChIJ8zXQt5IXsocRCXyXbx4t-tw
Sophisticated Smiles,"189 Corporate Dr Ste 20, Johnson City, TN 37604",Johnson City,Tennessee,37604,(423) 928-8359,https://sophisticatedsmiles.com/,,,,,,,254,Cosmetic dentist,,ChIJoxYCZs9iWogRzmlEF4jnypU
Affordable Dental,"1010 SW 29th St, Oklahoma City, OK 73109",Oklahoma City,Oklahoma,73109,(405) 601-1500,http://www.affordabledentalok.com/,,,,,,,98,Dentist,,ChIJGSVs1EgRsocR-AVpT-pSKH4
Lake Ridge Dental Center,"3900 Bristol Hwy Ste B-14, Johnson City, TN 37601",Johnson City,Tennessee,37601,(423) 282-1842,http://lakeridgedentalcenter.com/,,,,,,,23,Dentist,,ChIJLXCrQJOHWogRasH5UWSrhxE
Middleburg Heights Family Dentistry,"7528 Pearl Rd, Middleburg Heights, OH 44130",Middleburg Heights,Ohio,44130,(440) 888-6783,https://middleburgheightsfamilydentistry.com/,office.mhfdentistry@gmail.com,,,,,,1101,Dentist,,ChIJoYBDGOvrMIgRKgmFoxWm5Qk
Edmond Dental Associates,"950 Medical Park Blvd, Edmond, OK 73013",Edmond,Oklahoma,73013,(405) 341-4966,http://www.edmonddental.com/,,,,,,,376,Dentist,,ChIJScG9b_YesocROMNEwtWSXV0
Tennessee Family Dental (Brentwood),"6716 Nolensville Pk #120, Brentwood, TN 37027",Brentwood,Tennessee,37027,(615) 331-5977,https://tnfamilydental.com/locations/brentwood/,,,,,,,627,Dentist,,ChIJTQnkAqp6ZIgRbQwszANDHFg
Next Generation Dentists,"2120 Murfreesboro Pike, Nashville, TN 37217",Nashville,Tennessee,37217,(615) 366-4141,https://www.google.com/maps/search/?api=1&query=Next%20Generation%20Dentists&query_place_id=ChIJSxdPRs1tZIgRzTSq4ppYMbI,,,,,,,14,Dentist,,ChIJSxdPRs1tZIgRzTSq4ppYMbI
Johnson City Dental,"1720 W Market St, Johnson City, TN 37604",Johnson City,Tennessee,37604,(423) 282-0042,http://johnsoncitydental.net/,,,,,,,97,Dentist,,ChIJjw2ehs18WogRzRrqnVQlTF8
Cordova Dental,"8333 Cordova Rd, Cordova, TN 38016",Cordova,Tennessee,38016,(901) 759-0999,https://www.cordovadental.com/locations/cordova-office/,,,,,,,275,Dentist,,ChIJ5Toe1Dqcf4gRWPq2Njk-cgA
Stone Creek Dental,"1991 S Douglas Blvd, Midwest City, OK 73130",Midwest City,Oklahoma,73130,(405) 656-0783,https://www.stonecreekdental.com/,,,,,,,482,Dentist,,ChIJIcdt0hU8socR6tSxF6FYOkc
Precision Oral Surgery and Implants,"444 N Northwest Hwy #325, Park Ridge, IL 60068",Park Ridge,Illinois,60068,(847) 296-6100,https://www.precisionosi.com/,,,,,,,208,Oral surgeon,,ChIJf771EMvJD4gRTj03a3LyEpg
Creative Smiles Dental,"2900 Kirby Rd, Memphis, TN 38119",Memphis,Tennessee,38119,(901) 755-7257,https://www.google.com/maps/search/?api=1&query=Creative%20Smiles%20Dental&query_place_id=ChIJOe75CtGaf4gRBgcEEnCiOGw,,,,,,,1,Dentist,,ChIJOe75CtGaf4gRBgcEEnCiOGw
Personal Care Dental Group LLC,"9500 E 63rd St, Raytown, MO 64133",Raytown,Missouri,64133,(816) 737-1110,https://personalcaredental.com/,ins@personalcaredental.com,,,,,,470,Dentist,,ChIJ3xm1YpLjwIcRh2vAQaUBZjI
OKC Emergency Dental,"3801 N Classen Blvd, Oklahoma City, OK 73118",Oklahoma City,Oklahoma,73118,(405) 259-1865,https://www.google.com/maps/search/?api=1&query=OKC%20Emergency%20Dental&query_place_id=ChIJHTHdfg0bsocR4PuC_kVlKv0,,,,,,,4,Dentist,,ChIJHTHdfg0bsocR4PuC_kVlKv0
"Dr. Charles Agriesti, DDS","2838 Hickory Hill Rd # 33, Memphis, TN 38115",Memphis,Tennessee,38115,(901) 794-8334,https://www.google.com/maps/search/?api=1&query=Dr.%20Charles%20Agriesti%2C%20DDS&query_place_id=ChIJWTP9UDuFf4gRKmdYVtr8Hjk,,,,,,,4,Dentist,,ChIJWTP9UDuFf4gRKmdYVtr8Hjk
The Dental Home of Moore,"1112 SW 30th Ct suite 105, Moore, OK 73160",Moore,Oklahoma,73160,(405) 977-4238,https://thedentalhomeofmoore.com/?utm_source=google&utm_medium=gmb,,,,,,,227,Dentist,,ChIJ7-iOtVlrsocRunsGWvRIuZg
Eastland Family Dental,"19401 E US Hwy 40 #180, Independence, MO 64055",Independence,Missouri,64055,(816) 795-7007,http://www.eastlandfamilydental.com/,,,,,,,336,Dentist,,ChIJXceRb1UcwYcRV2SYkvKcliU
A+ Dentistry,"2806 W Market St, Johnson City, TN 37604",Johnson City,Tennessee,37604,(423) 232-7343,https://www.aplusextractions.com/,,,,,,,196,Dentist,,ChIJF_kYquN8WogRKgVc_IqoDMk
EAST MEMPHIS DENTAL CARE,"Memphis, TN 38115",Memphis,Tennessee,,,https://www.google.com/maps/search/?api=1&query=EAST%20MEMPHIS%20DENTAL%20CARE&query_place_id=ChIJNWPdeDGFf4gRRBbCPi9ewv4,,,,,,,,Dentist,,ChIJNWPdeDGFf4gRRBbCPi9ewv4
Hinna Tannlegesenter,"Boganesveien 8, 4020 Stavanger",Stavanger,,4020,51 88 15 11,http://www.hinnatannlegesenter.no/,,,,,,,456,Dentist,,ChIJ1UKvm6I1OkYRhAsIkdy1tyk
"Justin D. Baldridge, DDS","6363 Stage Rd, Bartlett, TN 38134",Bartlett,Tennessee,38134,(901) 386-5757,http://www.parrishandbaldridge.com/,parrish.baldridgedds@gmail.com,,,,,,3,Dentist,,ChIJoSGOWq2Cf4gRWYANsEgRg5s
Hawk Family Dental Care - Carrie Hawk DMD & Edwin Hawk DDS,"139 Fair Ave NE, New Philadelphia, OH 44663",New Philadelphia,Ohio,44663,(330) 343-5221,http://www.hawkdentistry.com/,info@hawkdentistry.com,,,,,,151,Dentist,,ChIJ68bS6UXjNogRKXN-vxKPX18
Green Dental,"2510 Murfreesboro Pike #7, Nashville, TN 37217",Nashville,Tennessee,37217,(615) 523-2625,http://www.greendentalnashville.com/,frontdesk@greendentalnashville.com,,,,,,82,Dentist,,ChIJ0ZFDosltZIgRuDfUrffm6KI
Kirby Parkway Dental,"4137 Kirby Pkwy # 2, Memphis, TN 38115",Memphis,Tennessee,38115,(901) 362-7844,https://www.google.com/maps/search/?api=1&query=Kirby%20Parkway%20Dental&query_place_id=ChIJqfLOBgGQf4gROvh7bi5QE6E,,,,,,,3,Dentist,,ChIJqfLOBgGQf4gROvh7bi5QE6E
Nellie Harriette Center-Health,"5430 Winchester Rd, Memphis, TN 38115",Memphis,Tennessee,38115,(901) 795-0200,https://www.google.com/maps/search/?api=1&query=Nellie%20Harriette%20Center-Health&query_place_id=ChIJLe6JunCFf4gR6iLdtkNss8g,,,,,,,,Dentist,,ChIJLe6JunCFf4gR6iLdtkNss8g
Restore Smiles,"6401 N Interstate Dr #156, Norman, OK 73069",Norman,Oklahoma,73069,(405) 309-7721,https://restoresmilesok.com/,,,,,,,231,Dentist,,ChIJzSAoHwRrsocRUDUA8QzuhqI
Payne Adrianna DDS,"5430 Winchester Rd, Memphis, TN 38115",Memphis,Tennessee,38115,(901) 795-0200,https://www.google.com/maps/search/?api=1&query=Payne%20Adrianna%20DDS&query_place_id=ChIJZf51uXCFf4gR8wrt3RgJqXU,,,,,,,,Dentist,,ChIJZf51uXCFf4gR8wrt3RgJqXU
Emergency Dental of Oklahoma City,"930 SW 107th St ste 100, Oklahoma City, OK 73170",Oklahoma City,Oklahoma,73170,(405) 873-8511,https://emergencydentalofoklahomacity.com/,,,,,,,272,Emergency dental service,,ChIJ4WpQw88TsocR_CjYy0OW8Pk
DeCo Dental Family and Cosmetic Dentistry,"1391 Smizer Mill Rd # 104, Fenton, MO 63026",Fenton,Missouri,63026,(636) 349-2400,https://www.decodental.com/,hello@decodental.com,,,,,,96,Dentist,,ChIJ2RiNbE3Q2IcR52Brn8nlbLE
Advanced Dentistry of Nevada,"1701 W Austin Blvd, Nevada, MO 64772",Nevada,Missouri,64772,(417) 667-7134,https://advanceddentistrymo.com/,,,,,,,90,Dentist,,ChIJbTfNqzxVxocRzh774dYFBsc
"Dr. Cynthia A. Edwards, DDS","940 Richards Rd, Antioch, TN 37013",Antioch,Tennessee,37013,(615) 333-6616,https://www.google.com/maps/search/?api=1&query=Dr.%20Cynthia%20A.%20Edwards%2C%20DDS&query_place_id=ChIJ_Z513EFuZIgR6EcF-Q7fYP4,,,,,,,1,Dentist,,ChIJ_Z513EFuZIgR6EcF-Q7fYP4
Gilmore Rhonda S DDS,"5722 Hickory Plz b6, Nashville, TN 37211",Nashville,Tennessee,37211,(615) 332-0600,https://www.google.com/maps/search/?api=1&query=Gilmore%20Rhonda%20S%20DDS&query_place_id=ChIJwwB_1dhvZIgRTA5OurPVXCU,,,,,,,32,Dentist,,ChIJwwB_1dhvZIgRTA5OurPVXCU
"Mission Dental: Makeya Jenkins, DDS","2120 Murfreesboro Pike, Nashville, TN 37217",Nashville,Tennessee,37217,(615) 366-4141,https://www.missiondentaltn.com/,smile@missiondentaltn.com.com,,,,,,159,Dentist,,ChIJoePFPsVtZIgRZwF-zXJUpns
Dental 1,"465 N Germantown Pkwy Ste 105, Cordova, TN 38018",Cordova,Tennessee,38018,(901) 249-2048,http://www.dental1memphis.com/,,,,,,,354,Dentist,,ChIJd3s7fW2cf4gR8WhBZc3CPlk
OKC Smiles,"13900 S Western Ave Suite 300, Oklahoma City, OK 73170",Oklahoma City,Oklahoma,73170,(405) 607-7608,https://www.okcsmiles.com/?utm_source=GoogleBusinessProfile&utm_medium=Organic&utm_campaign=Website,,,,,,,883,Cosmetic dentist,,ChIJEWurE2QTsocRuL7vR-MMX20
Superior Smiles of Memphis,"7900 Winchester Rd, Memphis, TN 38125",Memphis,Tennessee,38125,(901) 737-8714,https://www.superiorsmilesofmemphis.com/contact-us/,,,,,,,23,Dentist,,ChIJw4gPLZmQf4gRgucLmscqvWw
Chandler Family Dentistry,"Indian Spring Park, 1516 S Iowa Ave, Chandler, OK 74834",Chandler,Oklahoma,74834,(405) 258-2684,http://www.chandlerfamilydental.com/,Cfdentistry@gmail.com,,,,,,16,Dentist,,ChIJYbpr__TYs4cRsZplZp-WXzo
CareLink Dental,,,,,(901) 422-6501,https://carelinkdental.com/,support@carelinkdental.com,,,,,,,Dental clinic,,ChIJJ59_pELWtIwRyhjcLd06K5k
James Clark PC,"616 Bell Rd, Antioch, TN 37013",Antioch,Tennessee,37013,(615) 361-6570,https://www.google.com/maps/search/?api=1&query=James%20Clark%20PC&query_place_id=ChIJF8d2sJVtZIgRSoCSsCf2cj0,,,,,,,,Dentist,,ChIJF8d2sJVtZIgRSoCSsCf2cj0
All Care Dentistry,"407 Brewer Dr, Nashville, TN 37211",Nashville,Tennessee,37211,(615) 385-9744,https://www.google.com/maps/search/?api=1&query=All%20Care%20Dentistry&query_place_id=ChIJ2RQ6qtJlZIgRaNKiaEYuFN4,,,,,,,16,Dentist,,ChIJ2RQ6qtJlZIgRaNKiaEYuFN4
Sharow Ralph J DDS,"2285 Old Murfreesboro Rd, Antioch, TN 37013",Antioch,Tennessee,37013,(615) 669-4862,https://www.google.com/maps/search/?api=1&query=Sharow%20Ralph%20J%20DDS&query_place_id=ChIJt2AUK2t4ZIgRZvMd6aX3xxQ,,,,,,,,Dentist,,ChIJt2AUK2t4ZIgRZvMd6aX3xxQ
Dr. Kamran Mehr,"2150 Murfreesboro Pike, Nashville, TN 37217",Nashville,Tennessee,37217,(615) 530-0610,https://www.google.com/maps/search/?api=1&query=Dr.%20Kamran%20Mehr&query_place_id=ChIJq6qGBC5sZIgR9GJnoCFilik,,,,,,,1,Dentist,,ChIJq6qGBC5sZIgR9GJnoCFilik
Swati Trehan,"5300 Hickory Hollow Ln S107, Antioch, TN 37013",Antioch,Tennessee,37013,(615) 340-6904,https://www.google.com/maps/search/?api=1&query=Swati%20Trehan&query_place_id=ChIJk2eD7MhtZIgREBTbZj5J0PI,,,,,,,,Dentist,,ChIJk2eD7MhtZIgREBTbZj5J0PI
Elliott Jeremy D DMD,"5802 Nolensville Pk # 201, Nashville, TN 37211",Nashville,Tennessee,37211,(615) 832-5899,https://familydentistrynashville.com/team/dr-jeremy-elliott/,,,,,,,11,Dentist,,ChIJ-4fC9SdwZIgRxGf3kOHifRc
"Diahann S Ogbunwezeh, DDS","1315 Bell Rd, Antioch, TN 37013",Antioch,Tennessee,37013,(615) 717-0507,http://caneridgedentist.com/?utm_source=gbp&utm_medium=organic&utm_campaign=yext_listing,,,,,,,,Dentist,,ChIJ6b_9A3NvZIgR4ub9txY67ms
Smith Dental Center,"1912 Old Murfreesboro Rd, Nashville, TN 37217",Nashville,Tennessee,37217,(615) 226-2033,http://www.smithdentalcenter.com/,sdc@smithdentalcenter.com,,,,,,21,Dentist,,ChIJmRtMjR1oZIgRaH8PFbZSIkw
Davis Dental Arts Studio,"325 Rural Hill Rd # 4, Nashville, TN 37217",Nashville,Tennessee,37217,(615) 399-3440,http://www.davisdentalcenter.com/,,,,,,,4,Dentist,,ChIJRft1d7dtZIgRrAoNQKGFrWs
Dr. Antarpreet Singh,"1315 Bell Rd, Antioch, TN 37013",Antioch,Tennessee,37013,(615) 717-0507,https://www.google.com/maps/search/?api=1&query=Dr.%20Antarpreet%20Singh&query_place_id=ChIJAQAsKBxuZIgRPTPzAVghOlQ,,,,,,,,Dentist,,ChIJAQAsKBxuZIgRPTPzAVghOlQ
Oklahoma Family Dentistry,"1805 N Green Ave, Purcell, OK 73080",Purcell,Oklahoma,73080,(405) 527-7388,http://www.oklahomafamilydentistry.com/,,,,,,,12,Dentist,,ChIJsaRvqyBfsocRhlhBnjPZgZI
Dr. Kesha Burns,"5245 Hickory Hollow Pkwy, Antioch, TN 37013",Antioch,Tennessee,37013,(615) 355-5822,https://www.google.com/maps/search/?api=1&query=Dr.%20Kesha%20Burns&query_place_id=ChIJ4Qm6eP5tZIgRcrDHWw4okjk,,,,,,,,Dentist,,ChIJ4Qm6eP5tZIgRcrDHWw4okjk
Harding Dental Center,"313 Harding Pl, Nashville, TN 37211",Nashville,Tennessee,37211,(615) 833-8790,https://hardingdentalcenter.com/,,,,,,,34,Dentist,,ChIJz9iF3lduZIgRJ-kfRc7pbPM
Glasscock Family Dentistry,"4905 Nolensville Pk, Nashville, TN 37211",Nashville,Tennessee,37211,(615) 832-4979,https://glasscockfamilydentistry.com/,,,,,,,247,Dental clinic,,ChIJD-DDL8FvZIgRFaM0CINWSRo
Riddhi Kshatriya,"5245 Hickory Hollow Pkwy, Antioch, TN 37013",Antioch,Tennessee,37013,(615) 866-9109,https://www.google.com/maps/search/?api=1&query=Riddhi%20Kshatriya&query_place_id=ChIJ4Qm6eP5tZIgRG2zuJDZQ9WE,,,,,,,1,Dentist,,ChIJ4Qm6eP5tZIgRG2zuJDZQ9WE
Willis B Davis Family Dentistry: Harris Melody,"5816 Winchester Rd, Memphis, TN 38115",Memphis,Tennessee,38115,(901) 795-0777,https://www.google.com/maps/search/?api=1&query=Willis%20B%20Davis%20Family%20Dentistry%3A%20Harris%20Melody&query_place_id=ChIJWYoLBGiFf4gRaMbNU747tXM,,,,,,,,Dentist,,ChIJWYoLBGiFf4gRaMbNU747tXM
DentalCares - Cordova,"1890 N Germantown Pkwy #105, Cordova, TN 38016",Cordova,Tennessee,38016,(901) 753-2273,http://dentalcarescordova.com/?utm_source=gbp&utm_medium=organic&utm_campaign=yext_listing,,,,,,,619,Dentist,,ChIJQeyHbtSdf4gRHmGLi4bNGqc
Coleman Burton a DDS,"875 Union Ave, Memphis, TN 38103",Memphis,Tennessee,38103,(901) 448-6222,https://www.google.com/maps/search/?api=1&query=Coleman%20Burton%20a%20DDS&query_place_id=ChIJo4Uor2R-1YcRZIGWq8o2sfo,,,,,,,,Dentist,,ChIJo4Uor2R-1YcRZIGWq8o2sfo
Hollerman Davida A DDS,"550 S Jefferson Pl #5, Memphis, TN 38105",Memphis,Tennessee,38105,(901) 525-5407,https://www.google.com/maps/search/?api=1&query=Hollerman%20Davida%20A%20DDS&query_place_id=ChIJ47Zzc4x-1YcR3yGK8mws3ww,,,,,,,,Dentist,,ChIJ47Zzc4x-1YcR3yGK8mws3ww
Slagle William F DDS,"875 Union Ave, Memphis, TN 38103",Memphis,Tennessee,38103,(901) 448-6222,https://www.google.com/maps/search/?api=1&query=Slagle%20William%20F%20DDS&query_place_id=ChIJyczErmR-1YcRAd9dArOOWKk,,,,,,,,Dentist,,ChIJyczErmR-1YcRAd9dArOOWKk
Rubin David M DDS,"875 Union Ave, Memphis, TN 38103",Memphis,Tennessee,38103,(901) 448-6222,https://www.google.com/maps/search/?api=1&query=Rubin%20David%20M%20DDS&query_place_id=ChIJOcXRrmR-1YcRzHgxisQMLhg,,,,,,,,Dentist,,ChIJOcXRrmR-1YcRzHgxisQMLhg
"Dr. Cesar A. Migliorati, DDS","875 Union Ave, Memphis, TN 38103",Memphis,Tennessee,38103,(901) 448-2613,https://www.google.com/maps/search/?api=1&query=Dr.%20Cesar%20A.%20Migliorati%2C%20DDS&query_place_id=ChIJOcXRrmR-1YcRWyURRsgZA4g,,,,,,,,Dentist,,ChIJOcXRrmR-1YcRWyURRsgZA4g
Couch Jr w Max DDS,"875 Union Ave, Memphis, TN 38103",Memphis,Tennessee,38103,(901) 448-6222,https://www.google.com/maps/search/?api=1&query=Couch%20Jr%20w%20Max%20DDS&query_place_id=ChIJyczErmR-1YcRNQV6uCCbznU,,,,,,,,Dentist,,ChIJyczErmR-1YcRNQV6uCCbznU
Phan Dai C DDS,"875 Union Ave, Memphis, TN 38103",Memphis,Tennessee,38103,(901) 448-6222,https://www.google.com/maps/search/?api=1&query=Phan%20Dai%20C%20DDS&query_place_id=ChIJyczErmR-1YcRs7s8TeKM_GE,,,,,,,,Dentist,,ChIJyczErmR-1YcRs7s8TeKM_GE
King Kenneth a DDS,"875 Union Ave, Memphis, TN 38103",Memphis,Tennessee,38103,(901) 448-6222,https://www.google.com/maps/search/?api=1&query=King%20Kenneth%20a%20DDS&query_place_id=ChIJyczErmR-1YcRxtanPtS_GuU,,,,,,,,Dentist,,ChIJyczErmR-1YcRxtanPtS_GuU
Himel Van Terry DDS,"875 Union Ave, Memphis, TN 38103",Memphis,Tennessee,38103,(901) 448-6222,https://www.google.com/maps/search/?api=1&query=Himel%20Van%20Terry%20DDS&query_place_id=ChIJyczErmR-1YcRn7c-LNTvZM4,,,,,,,,Dentist,,ChIJyczErmR-1YcRn7c-LNTvZM4
Dr. Daniel F. Tylka,"875 Union Ave, Memphis, TN 38103",Memphis,Tennessee,38103,(901) 448-6930,https://www.uthsc.edu/dentistry/CE/Sleep_Medicine_2014.php#tylka,dadmits@uthsc.edu,,,,,,,Dentist,,ChIJtfqZq2R-1YcR0CgSu1UfR7Y
Byran Schmidt,"440 N Front St STE 102, Memphis, TN 38105",Memphis,Tennessee,38105,(901) 523-0583,https://weence.com/medical/doctors/memphis/byran-schmidt/,,,,,,,,Dentist,,ChIJw778_-5-1YcRUlnIoQPotKw
Pettey Dental of Bartlett,"6603 Summer Knoll Cove, Bartlett, TN 38134",Bartlett,Tennessee,38134,(901) 621-3255,https://www.petteydental.com/?utm_source=google&utm_medium=local&utm_campaign=gbp,,,,,,,389,Dentist,,ChIJY-13Ssydf4gRocpMFWI0hAY
Hart Glenn T DDS,"875 Union Ave, Memphis, TN 38103",Memphis,Tennessee,38103,(901) 448-6222,https://www.google.com/maps/search/?api=1&query=Hart%20Glenn%20T%20DDS&query_place_id=ChIJyczErmR-1YcRFhEWctTzXSc,,,,,,,,Dentist,,ChIJyczErmR-1YcRFhEWctTzXSc
"Dr. Taylor P. Mcguire, DDS","875 Union Ave, Memphis, TN 38103",Memphis,Tennessee,38103,(901) 448-6222,https://www.google.com/maps/search/?api=1&query=Dr.%20Taylor%20P.%20Mcguire%2C%20DDS&query_place_id=ChIJyczErmR-1YcRAYlsZ269p1c,,,,,,,,Dentist,,ChIJyczErmR-1YcRAYlsZ269p1c
AmeriPlan Dental Health Vision Prescription and Chiropractic,"555 TN-14, Memphis, TN 38101",Memphis,Tennessee,38101,(888) 670-5190,https://www.google.com/maps/search/?api=1&query=AmeriPlan%20Dental%20Health%20Vision%20Prescription%20and%20Chiropractic&query_place_id=ChIJVVVVZZ9-1YcRIQlZRDKYoSM,,,,,,,1,Dentist,,ChIJVVVVZZ9-1YcRIQlZRDKYoSM
"Sunset Dental: Donald R Ratliff, DDS","1303 Sunset Dr #1, Johnson City, TN 37604",Johnson City,Tennessee,37604,(423) 282-5208,https://www.donratliffdds.com/,,,,,,,456,Dentist,,ChIJL7QjedRiWogRTcuU0zWp0eM
Chaudhry Jahanzeb DDS,"875 Union Ave, Memphis, TN 38103",Memphis,Tennessee,38103,(901) 448-6222,https://www.google.com/maps/search/?api=1&query=Chaudhry%20Jahanzeb%20DDS&query_place_id=ChIJyczErmR-1YcRNHSIgelQREg,,,,,,,,Dentist,,ChIJyczErmR-1YcRNHSIgelQREg
"Dr. Adrienne M. Jackson-Payne, DDS","3574 Hickory Hill Rd, Memphis, TN 38115",Memphis,Tennessee,38115,(901) 365-9054,https://www.google.com/maps/search/?api=1&query=Dr.%20Adrienne%20M.%20Jackson-Payne%2C%20DDS&query_place_id=ChIJB1XMoEOFf4gRUpX98zWiC1Y,,,,,,,,Dentist,,ChIJB1XMoEOFf4gRUpX98zWiC1Y
"Audrey M. Selecman, DDS, MS","875 Union Ave, Memphis, TN 38103",Memphis,Tennessee,38103,(901) 448-6200,http://www.uthsc.edu/,dadmits@uthsc.edu,,,,,,,Prosthodontist,,ChIJ1Ta0qmR-1YcRL8wDrTy4Mvw
DiMichaelangelo Family Dentistry,"135 S Sunbury Rd, Westerville, OH 43081",Westerville,Ohio,43081,(614) 901-8338,https://healthysmiles.com/westerville/,,,,,,,445,Dentist,,ChIJvx2MLJZfOIgRF0-vbO-M1x0
A Family Dental Care: Moses Brian DDS,"5386 State Rd, Parma, OH 44134",Parma,Ohio,44134,(216) 661-2422,http://www.familydentalcare.co/,fdcparma@gmail.com,,,,,,15,Dentist,,ChIJPbeJ_HLvMIgR6kyn-Qs9ON4
Perfect Smile Dentistry,"4646 Poplar Ave, Memphis, TN 38117",Memphis,Tennessee,38117,(901) 763-3601,https://www.perfectsmiledentist.net/,,,,,,,12,Dentist,,ChIJLR02SQ2Ef4gRmL4kc7z8LiM
Allure Dental,"2150 Murfreesboro Pike, Nashville, TN 37217",Nashville,Tennessee,37217,(615) 530-0610,https://www.alluredental-tn.com/,contact@alluredental-tn.com,,,,,,54,Cosmetic dentist,,ChIJu7XdcYZDZIgR_30VTfrLMjM
"Pediatric Dental of Sheldon M. Graves, D.D.S.","4137 Kirby Pkwy Suite 4, Memphis, TN 38115",Memphis,Tennessee,38115,(901) 433-0701,https://www.google.com/maps/search/?api=1&query=Pediatric%20Dental%20of%20Sheldon%20M.%20Graves%2C%20D.D.S.&query_place_id=ChIJqfLOBgGQf4gRwFd-CNRlSQE,,,,,,,20,Dentist,,ChIJqfLOBgGQf4gRwFd-CNRlSQE
Kirby Gate Dental LLC,"2900 Kirby Rd #9, Memphis, TN 38119",Memphis,Tennessee,38119,(901) 755-7392,https://www.google.com/maps/search/?api=1&query=Kirby%20Gate%20Dental%20LLC&query_place_id=ChIJOe75CtGaf4gRPDEy88DCuNk,,,,,,,67,Dentist,,ChIJOe75CtGaf4gRPDEy88DCuNk
Dr. B's Pediatric Dentistry,"6363 Poplar Ave #110, Memphis, TN 38119",Memphis,Tennessee,38119,(901) 415-2536,https://drblen.com/,info@drblen.com,,,,,,116,Pediatric dentist,,ChIJ16yfRcuEf4gRbLAmD2yoo2Y
Koe Lester G DDS,"106 E Unaka Ave, Johnson City, TN 37601",Johnson City,Tennessee,37601,(423) 926-0001,https://www.google.com/maps/search/?api=1&query=Koe%20Lester%20G%20DDS&query_place_id=ChIJt_ONUB19WogRdBwgW1YmOXg,,,,,,,1,Dentist,,ChIJt_ONUB19WogRdBwgW1YmOXg
Universal Dental Associates,"712 W Walnut St, Johnson City, TN 37604",Johnson City,Tennessee,37604,(423) 928-5500,https://www.google.com/maps/search/?api=1&query=Universal%20Dental%20Associates&query_place_id=ChIJ17ACPu98WogRIe2_Cyx157M,,,,,,,25,Dentist,,ChIJ17ACPu98WogRIe2_Cyx157M
Baker Jr w T DDS,"300 W Watauga Ave # 4, Johnson City, TN 37604",Johnson City,Tennessee,37604,(423) 928-0248,https://www.google.com/maps/search/?api=1&query=Baker%20Jr%20w%20T%20DDS&query_place_id=ChIJf6SPqeN8WogRIvlmjGK0Fzo,,,,,,,3,Dentist,,ChIJf6SPqeN8WogRIvlmjGK0Fzo
Cooper & Vines,"515 E Watauga Ave, Johnson City, TN 37601",Johnson City,Tennessee,37601,(423) 928-2621,https://www.google.com/maps/search/?api=1&query=Cooper%20%26%20Vines&query_place_id=ChIJA7NjAQR9WogRzkHbR3b79as,,,,,,,1,Dentist,,ChIJA7NjAQR9WogRzkHbR3b79as
Jonquil Family Dentistry,"4933 Jonquil Dr, Nashville, TN 37211",Nashville,Tennessee,37211,(615) 834-6363,http://www.jonquildental.com/,kwhite@jonquildental.com,,,,,,79,Dental clinic,,ChIJ2clQO0VvZIgRKqvAhWhFfR0
Northern Sky Dental,"12814 US-30 #1, Irwin, PA 15642",Irwin,Pennsylvania,15642,(724) 863-5700,https://www.northernskydental.com/,appointmentadmin@northernskydental.com,,,,,,24,Dentist,,ChIJXRzlOXXoNIgR8XbFZmHAKkk
Misty Horn-Blake DDS,"1301 Sunset Dr #6, Johnson City, TN 37604",Johnson City,Tennessee,37604,(423) 283-8830,https://www.google.com/maps/search/?api=1&query=Misty%20Horn-Blake%20DDS&query_place_id=ChIJUUTXeNRiWogRJkyTDV2KsTQ,,,,,,,68,Dentist,,ChIJUUTXeNRiWogRJkyTDV2KsTQ
Dr. Nicole Mancini,"2151 Century Ln, Johnson City, TN 37604",Johnson City,Tennessee,37604,(423) 434-1370,https://www.google.com/maps/search/?api=1&query=Dr.%20Nicole%20Mancini&query_place_id=ChIJl1nuXjNjWogRyM1aB7S2lUU,,,,,,,2,Dentist,,ChIJl1nuXjNjWogRyM1aB7S2lUU
"Dr. Tonya M. Anderson, DDS","3719 Riverdale Rd, Memphis, TN 38115",Memphis,Tennessee,38115,(901) 365-2000,http://www.newimagesmiles.com/,newimage3719@outlook.com,,,,,,11,Dentist,,ChIJPdE_65iaf4gRu7LTnAQ2e1U
